		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100000000   32   20   24   21   22   20   18   34 10.467411 0.233739 SUCCESS  74
100010000   14   24   22   27   26   19   21   20  7.770505 0.456203 SUCCESS  75
100100000   21   24   27   29   37   25   21   25  8.927646 0.348436 SUCCESS  76
100101000   35   12   21   24   23   22   20   31 14.762998 0.063921 SUCCESS  77
100110000   26   22   23   26   29   23   19   23  2.841403 0.943912 SUCCESS  78
100111000   21   19   28   21   21   19   17   19  8.040593 0.429515 SUCCESS  79
101000000   32   25   36   18   27   30   25   26 11.640439 0.167982 SUCCESS  80
101000100   28   30   17   20   19   23   17   21  9.143451 0.330340 SUCCESS  81
101001000   20   26   29   23   37   23   30   24 10.054997 0.261187 SUCCESS  82
101001100   17   32   22   23   29   19   26   20  8.153791 0.418593 SUCCESS  83
101010000   22   24   33   21   31   23   27   32  8.538402 0.382717 SUCCESS  84
101010100   26   29   18   26   30   35   25   29  9.852432 0.275536 SUCCESS  85
101011000   24   28   22   22   18   23   21   17  5.669381 0.684210 SUCCESS  86
101011100   31   20   26   26   33   23   26   31  8.055818 0.428037 SUCCESS  87
101100000   23   28   17   24   23   21   20   17  6.668971 0.572732 SUCCESS  88
101100100   17   19   26   27   22   24   21   27  4.975626 0.760178 SUCCESS  89
101101000   24   34   24   32   18   29   27   27  9.572414 0.296328 SUCCESS  90
101101100   32   22   28   29   16   27   29   14 12.891581 0.115635 SUCCESS  91
101110000   18   23   37   30   31   23   22   30 13.376812 0.099526 SUCCESS  92
101110100   19   26   14   23   18   25   32   18 11.939654 0.153917 SUCCESS  93
101111000   23   18   30   24   36   19   22   24 10.340973 0.241905 SUCCESS  94
101111100   21   29   24   22   21   25   27   30  3.757584 0.878306 SUCCESS  95
110000000   24   26   25   32   23   14   21   24  7.738730 0.459399 SUCCESS  96
110000010   29   21   19   22   30   16   18   26  9.025619 0.340139 SUCCESS  97
110000100   22   25   20   27   38   22   21   31 11.782765 0.161163 SUCCESS  98
110001000   23   26   28   28   26   24   23   24  1.495599 0.992781 SUCCESS  99
110001010   22   20   31   29   17   25   21   25  6.645801 0.575285 SUCCESS 100
110010000   23   21   21   27   36   25   26   22  7.418332 0.492242 SUCCESS 101
110010010   22   23   21   22   24   30   23   30  3.807894 0.874027 SUCCESS 102
110010100   30   20   17   24   32   27   30   32 10.987065 0.202433 SUCCESS 103
110011000   26   27   26   29   34   32   26   20  8.683375 0.369706 SUCCESS 104
110011010   23   16   30   22   18   20   24   24  7.211794 0.513964 SUCCESS 105
110100000   32   22   27   21   18   26   25   24  5.333095 0.721453 SUCCESS 106
110100010   23   34   22   28   20   22   19   16 10.068237 0.260269 SUCCESS 107
110100100   23   29   24   21   32   22   22   24  4.418239 0.817556 SUCCESS 108
110101000   20   27   33   27   28   17   31   28  9.792191 0.279915 SUCCESS 109
110101010   29   21   18   27   25   33   24   17  8.883293 0.352237 SUCCESS 110
110101100   19   29   26   19   27   25   22   25  4.036277 0.853836 SUCCESS 111
110110000   29   31   18   21   30   23   22   22  6.866903 0.551059 SUCCESS 112
110110010   22   20   27   23   21   22   23   28  2.798375 0.946366 SUCCESS 113
110110100   27   33   20   31   22   26   18   28  8.723756 0.366133 SUCCESS 114
110111000   22   23   28   28   21   24   27   25  2.223776 0.973371 SUCCESS 115
110111010   25   25   22   22   25   26   32   23  3.173055 0.923032 SUCCESS 116
110111100   21   20   27   23   31   26   20   23  4.536072 0.805813 SUCCESS 117
111000000   18   23   32   31   28   14   20   27 12.348757 0.136308 SUCCESS 118
111000010   24   29   30   25   31   20   26   36 10.725583 0.217738 SUCCESS 119
111000100   33   25   22   23   26   26   21   26  4.291801 0.829883 SUCCESS 120
111000110   25   26   32   17   21   28   23   25  6.028174 0.644076 SUCCESS 121
111001000   24   25   23   27   30   24   32   22  4.419563 0.817426 SUCCESS 122
111001010   37   24   18   25   17   25   25   25 10.849373 0.210381 SUCCESS 123
111001100   30   23   27   22   27   32   29   24  5.581338 0.694013 SUCCESS 124
111010000   25   20   26   19   21   23   31   22  4.840582 0.774471 SUCCESS 125
111010010   19   31   23   23   23   23   21   20  4.721426 0.786893 SUCCESS 126
111010100   20   21   33   28   24   17   29   30  9.545273 0.298402 SUCCESS 127
111010110   23   19   22   19   21   25   26   24  3.416002 0.905610 SUCCESS 128
111011000   27   26   17   23   23   26   23   18  4.806160 0.778079 SUCCESS 129
111011010   23   34   16   23   23   25   17   25  9.492315 0.302480 SUCCESS 130
111011100   22   19   28   32   19   22   33   30 10.418424 0.236877 SUCCESS 131
111100000   16   17   29   30   34   13   24   30 18.280096 0.019222 SUCCESS 132
111100010   30   27   22   27   20   25   21   26  3.579511 0.892932 SUCCESS 133
111100100   25   27   23   31   25   26   27   23  2.724895 0.950419 SUCCESS 134
111100110   18   23   21   18   25   25   24   29  4.975626 0.760178 SUCCESS 135
111101000   26   23   24   20   26   24   20   19  3.187619 0.922037 SUCCESS 136
111101010   27   18   25   24   23   31   25   23  4.070700 0.850689 SUCCESS 137
111101100   32   23   19   18   25   24   24   25  5.544267 0.698131 SUCCESS 138
111101110   25   16   24   29   14   17   31   24 12.660550 0.124075 SUCCESS 139
111110000   25   22   29   29   36   19   33   28 12.674451 0.123552 SUCCESS 140
111110010   26   21   24   30   23   24   33   25  5.173558 0.738875 SUCCESS 141
111110100   21   27   23   23   23   26   22   20  2.196635 0.974382 SUCCESS 142
111110110   32   28   19   18   19   28   19   20  9.805431 0.278949 SUCCESS 143
111111000   28   20   28   27   28   18   21   22  5.222545 0.733547 SUCCESS 144
111111010   25   23   21   22   17   27   18   21  5.660775 0.685170 SUCCESS 145
111111100   27   23   29   28   18   27   30   27  5.453576 0.708178 SUCCESS 146
111111110   25   24   25   33   14   28   24   29  9.206339 0.325190 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   27   25   20   23   22   24   25   28  2.019887 0.980396 SUCCESS   0
000000011   34   22   25   26   24   16   25   30  8.613205 0.375968 SUCCESS   1
000000101   18   29   23   23   24   29   25   32  6.164542 0.628807 SUCCESS   2
000000111   23   22   31   30   27   24   22   22  4.283195 0.830711 SUCCESS   3
000001001   26   28   21   17   30   20   30   21  7.434219 0.490588 SUCCESS   4
000001011   25   24   23   24   20   21   23   18  3.237929 0.918551 SUCCESS   5
000001101   27   31   22   23   24   24   22   28  3.266395 0.916545 SUCCESS   6
000001111   23   22   35   24   24   20   22   19  7.399796 0.494174 SUCCESS   7
000010001   25   25   28   24   31   26   24   19  3.783401 0.876118 SUCCESS   8
000010011   27   22   24   12   36   32   22   30 16.773430 0.032557 SUCCESS   9
000010101   20   36   30   23   25   21   17   32 13.206021 0.104955 SUCCESS  10
000010111   26   23   26   25   27   22   27   22  1.376442 0.994574 SUCCESS  11
000011001   20   22   26   32   24   20   29   30  6.672943 0.572295 SUCCESS  12
000011011   32   28   28   24   24   29   31   27  6.590857 0.581348 SUCCESS  13
000011101   18   26   30   30   22   20   23   25  5.663423 0.684875 SUCCESS  14
000011111   28   29   29   29   24   18   24   22  5.232475 0.732465 SUCCESS  15
000100011   28   25   27   25   37   24   28   15 11.893315 0.156028 SUCCESS  16
000100101   23   20   20   28   26   23   23   26  2.654725 0.954125 SUCCESS  17
000100111   30   15   23   12   32   27   29   25 15.314427 0.053312 SUCCESS  18
000101001   29   26   23   27   22   24   24   24  1.639248 0.990147 SUCCESS  19
000101011   22   31   26   20   27   24   21   28  4.350717 0.824176 SUCCESS  20
000101101   26   21   32   26   21   23   24   28  4.283195 0.830711 SUCCESS  21
000101111   25   22   25   17   19   16   21   17  9.624710 0.292360 SUCCESS  22
000110011   22   22   23   27   23   21   34   25  5.350307 0.719562 SUCCESS  23
000110101   28   21   23   26   28   29   22   32  5.368842 0.717524 SUCCESS  24
000110111   25   32   26   22   18   36   33   30 14.716659 0.064895 SUCCESS  25
000111001   27   27   17   27   25   23   23   28  3.909839 0.865165 SUCCESS  26
000111011   24   24   29   25   22   34   24   24  5.088825 0.748042 SUCCESS  27
000111101   21   17   28   35   22   22   30   20 10.756034 0.215909 SUCCESS  28
000111111   27   31   23   23   29   18   21   22  5.663423 0.684875 SUCCESS  29
001000011   25   20   19   30   28   25   28   26  4.622129 0.797094 SUCCESS  30
001000101   27   22   21   20   16   30   17   21  8.965379 0.345225 SUCCESS  31
001000111   20   23   31   23   32   18   29   26  8.020071 0.431512 SUCCESS  32
001001011   15   27   25   24   22   20   25   21  5.619071 0.689815 SUCCESS  33
001001101   28   28   23   22   22   27   22   22  2.443554 0.964311 SUCCESS  34
001001111   31   21   20   20   21   31   25   27  6.612702 0.578936 SUCCESS  35
001010011   27   26   21   36   25   19   20   21  9.146099 0.330122 SUCCESS  36
001010101   23   28   18   20   22   31   24   28  5.832890 0.665944 SUCCESS  37
001010111   22   30   24   19   25   21   20   26  4.247449 0.834136 SUCCESS  38
001011011   29   20   34   23   17   20   22   24  9.094465 0.334390 SUCCESS  39
001011101   22   19   19   18   27   22   29   26  5.983822 0.649044 SUCCESS  40
001011111   25   19   24   24   28   28   15   20  6.924495 0.544801 SUCCESS  41
001100101   27   30   27   29   24   24   20   17  5.952047 0.652604 SUCCESS  42
001100111   19   21   22   20   27   23   35   25  7.934014 0.439942 SUCCESS  43
001101011   22   29   28   18   27   33   13   29 13.247726 0.103606 SUCCESS  44
001101101   28   21   25   21   27   23   22   25  2.172142 0.975274 SUCCESS  45
001101111   34   25   22   23   22   24   31   26  6.453165 0.596607 SUCCESS  46
001110101   21   21   27   28   22   20   19   24  4.119686 0.846167 SUCCESS  47
001110111   28   23   26   27   26   34   28   28  6.141373 0.631400 SUCCESS  48
001111011   18   24   27   29   25   22   30   26  4.622129 0.797094 SUCCESS  49
001111101   32   25   24   27   31   22   22   20  5.910342 0.657274 SUCCESS  50
001111111   28   31   31   22   30   18   23   19  8.867406 0.353605 SUCCESS  51
010000011   20   25   24   23   28   25   20   22  2.552780 0.959224 SUCCESS  52
010000111   17   27   28   33   27   21   23   24  7.155526 0.519949 SUCCESS  53
010001011   30   20   25   21   24   21   19   20  5.204009 0.735565 SUCCESS  54
010001111   29   23   26   35   24   18   27   21  8.367611 0.398409 SUCCESS  55
010010011   26   17   20   18   20   27   20   33 10.042420 0.262061 SUCCESS  56
010010111   20   31   25   26   19   21   22   17  7.076750 0.528375 SUCCESS  57
010011011   34   23   23   30   18   28   24   25  7.706955 0.462606 SUCCESS  58
010011111   27   17   20   27   30   27   24   23  5.417829 0.712126 SUCCESS  59
010100011   24   27   35   32   19   24   21   16 12.222319 0.141557 SUCCESS  60
010100111   24   17   20   25   22   25   31   25  5.281461 0.727113 SUCCESS  61
010101011   34   26   22   17   19   24   26   24  7.934014 0.439942 SUCCESS  62
010101111   26   30   24   20   20   17   19   24  6.644477 0.575430 SUCCESS  63
010110011   29   24   26   21   26   21   20   25  2.934743 0.938386 SUCCESS  64
010110111   26   18   38   27   14   26   23   24 14.747110 0.064253 SUCCESS  65
010111011   23   19   22   19   24   30   33   27  7.553376 0.478266 SUCCESS  66
010111111   23   25   22   16   31   15   20   22  9.982180 0.266279 SUCCESS  67
011000111   26   25   21   22   31   22   20   22  4.010460 0.856179 SUCCESS  68
011001111   31   28   16   19   28   22   30   17 11.060545 0.198292 SUCCESS  69
011010111   24   27   26   22   22   25   21   30  2.723571 0.950490 SUCCESS  70
011011111   31   24   30   25   20   17   35   33 14.232752 0.075897 SUCCESS  71
011101111   25   27   19   20   25   34   34   30 11.512677 0.174307 SUCCESS  72
011111111   37   30   29   14   22   18   22   28 16.306735 0.038194 SUCCESS  73
100000000   27   25   20   23   22   24   25   28  2.019887 0.980396 SUCCESS  74
100010000   20   24   25   25   21   20   30   16  6.483616 0.593225 SUCCESS  75
100100000   26   30   24   25   23   21   27   28  2.868545 0.942334 SUCCESS  76
100101000   30   22   19   18   26   24   21   22  5.390688 0.715118 SUCCESS  77
100110000   23   27   27   28   24   28   22   32  4.453986 0.814019 SUCCESS  78
100111000   24   18   15   24   20   30   23   20  8.541712 0.382417 SUCCESS  79
101000000   24   21   26   16   28   23   20   30  6.374390 0.605371 SUCCESS  80
101000100   26   24   22   27   23   23   32   17  5.578690 0.694307 SUCCESS  81
101001000   16   19   25   24   25   20   28   20  6.449193 0.597048 SUCCESS  82
101001100   25   26   28   35   29   26   17   19  9.994757 0.265394 SUCCESS  83
101010000   18   26   39   22   24   19   30   21 14.179793 0.077198 SUCCESS  84
101010100   23   25   27   29   27   26   23   20  2.579921 0.957900 SUCCESS  85
101011000   29   21   18   26   24   23   15   22  7.305133 0.504097 SUCCESS  86
101011100   25   23   33   28   19   23   28   24  5.656142 0.685686 SUCCESS  87
101100000   30   33   19   21   26   17   14   21 13.685957 0.090327 SUCCESS  88
101100100   20   24   19   27   18   33   24   36 12.926004 0.114421 SUCCESS  89
101101000   22   21   28   23   28   23   23   25  2.096014 0.977926 SUCCESS  90
101101100   31   27   27   26   24   29   24   27  3.725808 0.880976 SUCCESS  91
101110000   26   25   40   29   21   22   21   16 15.544134 0.049390 SUCCESS  92
101110100   29   27   32   26   20   24   19   27  6.088414 0.637329 SUCCESS  93
101111000   27   26   22   25   15   23   32   21  7.417008 0.492380 SUCCESS  94
101111100   28   25   24   19   27   32   35   18 11.037375 0.199590 SUCCESS  95
110000000   30   25   19   31   23   23   23   28  5.223869 0.733403 SUCCESS  96
110000010   29   24   23   15   27   18   28   24  7.306457 0.503958 SUCCESS  97
110000100   18   16   23   23   30   31   20   24  8.890575 0.351611 SUCCESS  98
110001000   25   17   26   25   25   28   19   19  5.492633 0.703856 SUCCESS  99
110001010   28   16   28   25   27   21   17   19  8.432485 0.392403 SUCCESS 100
110010000   31   35   27   23   23   25   23   32  9.606837 0.293712 SUCCESS 101
110010010   16   27   23   28   34   24   24   32 10.274775 0.246268 SUCCESS 102
110010100   29   32   26   31   19   20   13   21 13.348347 0.100413 SUCCESS 103
110011000   27   24   28   30   30   32   20   22  7.013200 0.535209 SUCCESS 104
110011010   20   24   27   19   28   24   25   27  3.206154 0.920762 SUCCESS 105
110100000   21   21   26   24   25   26   17   26  3.645709 0.887592 SUCCESS 106
110100010   25   18   29   26   26   19   26   20  5.027261 0.754659 SUCCESS 107
110100100   20   16   26   19   21   19   30   29  9.101746 0.333786 SUCCESS 108
110101000   15   25   29   21   28   22   34   21 10.332367 0.242469 SUCCESS 109
110101010   34   23   31   26   24   19   25   16 10.188717 0.252030 SUCCESS 110
110101100   22   21   20   17   21   21   18   28  7.134342 0.522210 SUCCESS 111
110110000   31   30   22   23   23   21   18   28  6.358502 0.607142 SUCCESS 112
110110010   27   26   26   30   19   30   28   26  5.055726 0.751604 SUCCESS 113
110110100   24   21   25   20   22   14   28   24  6.711999 0.568000 SUCCESS 114
110111000   29   23   43   24   16   22   18   20 21.432444 0.006083 FAILURE 115
110111010   25   26   39   28   20   24   28   25 11.097616 0.196229 SUCCESS 116
110111100   20   20   16   27   20   27   31   26  7.975719 0.435846 SUCCESS 117
111000000   17   27   24   31   25   23   27   25  4.859118 0.772522 SUCCESS 118
111000010   21   19   33   27   25   16   24   23  8.238525 0.410524 SUCCESS 119
111000100   29   17   22   24   19   23   23   19  6.101654 0.635846 SUCCESS 120
111000110   36   25   16   24   19   31   23   27 12.163403 0.144061 SUCCESS 121
111001000   23   34   26   18   29   16   31   25 11.578875 0.171005 SUCCESS 122
111001010   25   24   24   27   23   27   18   18  4.154109 0.842958 SUCCESS 123
111001100   28   22   33   29   28   35   20   19 12.190544 0.142903 SUCCESS 124
111010000   21   26   27   29   22   34   16   31 10.765964 0.215316 SUCCESS 125
111010010   23   18   19   27   20   20   28   33  8.662192 0.371589 SUCCESS 126
111010100   15   21   27   21   25   20   34   24  9.755120 0.282636 SUCCESS 127
111010110   27   23   19   18   17   22   22   28  6.694788 0.569892 SUCCESS 128
111011000   25   21   17   28   24   27   20   25  4.501649 0.809268 SUCCESS 129
111011010   16   27   26   23   22   21   29   25  5.111994 0.745542 SUCCESS 130
111011100   23   19   39   29   33   25   22   25 14.656419 0.066181 SUCCESS 131
111100000   22   27   25   23   26   12   35   27 12.298447 0.138376 SUCCESS 132
111100010   37   21   28   23   22   18   24   22 10.078167 0.259582 SUCCESS 133
111100100   24   32   26   15   30   16   24   25 10.645483 0.222607 SUCCESS 134
111100110   26   23   24   19   29   31   21   16  7.653997 0.467977 SUCCESS 135
111101000   26   25   19   41   30   31   15   16 22.941758 0.003440 FAILURE 136
111101010   24   21   25   24   20   19   32   21  5.509844 0.701949 SUCCESS 137
111101100   27   28   18   24   29   19   20   30  6.858297 0.551996 SUCCESS 138
111101110   27   26   32   33   32   19   29   32 13.006103 0.111640 SUCCESS 139
111110000   23   27   28   24   28   12   31   28 10.384001 0.239101 SUCCESS 140
111110010   30   25   22   19   25   21   21   25  3.832387 0.871920 SUCCESS 141
111110100   17   23   18   30   29   27   22   26  7.001947 0.536423 SUCCESS 142
111110110   32   26   23   23   25   23   25   22  3.079716 0.929256 SUCCESS 143
111111000   34   27   27   17   21   16   20   29 11.992612 0.151534 SUCCESS 144
111111010   17   25   24   26   30   19   27   26  5.409223 0.713075 SUCCESS 145
111111100   28   30   34   15   25   14   20   27 15.229693 0.054830 SUCCESS 146
111111110   37   30   29   14   22   18   22   28 16.306735 0.038194 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   19   24   20   19   24   24   27   18  5.330448 0.721744 SUCCESS   0
000000011   10   21   22   20   21   23   29   21 12.294475 0.138541 SUCCESS   1
000000101   19   29   19   24   21   29   34   27  8.952139 0.346350 SUCCESS   2
000000111   18   13   21   22   20   21   27   25  9.583006 0.295521 SUCCESS   3
000001001   26   29   27   32   23   20   14   29 10.121195 0.256622 SUCCESS   4
000001011   20   27   10   26   20   24   29   22 11.965471 0.152751 SUCCESS   5
000001101   20   21   29   29   22   24   27   24  3.647033 0.887484 SUCCESS   6
000001111   22   14   19   19   25   35   30   22 13.644252 0.091522 SUCCESS   7
000010001   38   23   14   20   20   33   26   26 17.493002 0.025366 SUCCESS   8
000010011   19   27   40   32   22   21   19   30 17.579060 0.024613 SUCCESS   9
000010101   23   21   28   26   35   34   23   33 13.115330 0.107943 SUCCESS  10
000010111   18   23   20   32   24   26   27   17  7.806252 0.452621 SUCCESS  11
000011001   24   27   32   23   15   29   30   26  8.901829 0.350645 SUCCESS  12
000011011   27   28   24   24   25   23   26   20  1.876237 0.984574 SUCCESS  13
000011101   26   23   17   13   22   18   35   28 15.304497 0.053488 SUCCESS  14
000011111   19   26   21   19   28   36   24   22  9.569766 0.296530 SUCCESS  15
000100011   34   28   17   27   21   30   24   23  8.969350 0.344888 SUCCESS  16
000100101   36   24   30   29   22   26   17   26 10.715653 0.218337 SUCCESS  17
000100111   22   23   35   24   30   21   27   27  7.487178 0.485093 SUCCESS  18
000101001   25   24   25   23   23   25   19   30  2.782487 0.947257 SUCCESS  19
000101011   21   23   26   23   30   29   27   35  8.038607 0.429708 SUCCESS  20
000101101   27   20   24   28   35   24   13   23 12.018429 0.150383 SUCCESS  21
000101111   21   28   22   34   21   27   32   18 10.147013 0.254859 SUCCESS  22
000110011   17   22   23   24   19   26   32   25  6.459123 0.595945 SUCCESS  23
000110101   18   21   19   23   26   26   29   31  6.502152 0.591169 SUCCESS  24
000110111   22   25   25   31   33   23   24   25  5.360237 0.718470 SUCCESS  25
000111001   28   21   17   18   17   22   21   23  8.227271 0.411591 SUCCESS  26
000111011   28   17   18   16   33   20   31   28 13.941481 0.083304 SUCCESS  27
000111101   16   21   25   23   26   34   32   13 15.542810 0.049411 SUCCESS  28
000111111   22   30   29   24   22   29   26   18  5.460858 0.707373 SUCCESS  29
001000011   17   24   20   20   23   20   24   23  4.957091 0.762152 SUCCESS  30
001000101   22   25   19   20   26   21   25   32  5.374800 0.716868 SUCCESS  31
001000111   24   27   27   24   26   26   12   21  7.806252 0.452621 SUCCESS  32
001001011   32   19   28   32   17   25   22   30 10.587891 0.226160 SUCCESS  33
001001101   25   23   36   27   21   25   20   26  7.520277 0.481674 SUCCESS  34
001001111   24   21   32   22   20   29   21   30  6.723253 0.566765 SUCCESS  35
001010011   23   22   29   19   22   28   14   29  8.729714 0.365608 SUCCESS  36
001010101   21   22   22   28   28   32   26   24  4.639341 0.795336 SUCCESS  37
001010111   33   20   27   22   34   22   24   31 10.487270 0.232476 SUCCESS  38
001011011   31   23   22   27   27   25   21   21  3.740372 0.879755 SUCCESS  39
001011101   30   15   23   22   15   19   25   15 14.132793 0.078369 SUCCESS  40
001011111   19   29   22   28   27   24   30   27  4.834625 0.775097 SUCCESS  41
001100101   31   34   15   20   21   32   35   22 18.256927 0.019381 SUCCESS  42
001100111   14   18   29   26   17   15   34   30 18.617706 0.017043 SUCCESS  43
001101011   24   28   28   22   28   33   21   22  5.766692 0.673347 SUCCESS  44
001101101   25   22   25   20   17   17   15   25  9.489667 0.302685 SUCCESS  45
001101111   29   27   28   28   31   29   21   24  5.522422 0.700555 SUCCESS  46
001110101   29   26   28   24   22   27   28   15  6.384319 0.604266 SUCCESS  47
001110111   23   15   23   18   21   25   27   25  6.449193 0.597048 SUCCESS  48
001111011   19   22   25   28   17   23   25   17  6.779521 0.560597 SUCCESS  49
001111101   19   27   31   20   32   25   18   32 10.833486 0.211314 SUCCESS  50
001111111   28   31   29   23   24   23   32   22  6.157260 0.629621 SUCCESS  51
010000011   31   33   21   25   21   26   26   17  8.511260 0.385185 SUCCESS  52
010000111   19   25   21   17   27   25   23   24  4.450014 0.814413 SUCCESS  53
010001011   20   30   20   25   27   25   30   19  5.850102 0.664018 SUCCESS  54
010001111   17   29   27   26   25   24   19   24  4.875005 0.770848 SUCCESS  55
010010011   21   24   34   23   21   20   20   25  6.628590 0.577182 SUCCESS  56
010010111   23   22   24   28   24   24   19   28  2.680542 0.952780 SUCCESS  57
010011011   23   26   33   27   17   22   16   27  9.450610 0.305719 SUCCESS  58
010011111   20   26   28   28   26   25   19   25  3.401438 0.906703 SUCCESS  59
010100011   30   28   21   23   26   21   18   28  5.333095 0.721453 SUCCESS  60
010100111   28   27   28   27   20   20   14   19  9.127564 0.331649 SUCCESS  61
010101011   21   18   26   28   29   32   29   21  7.613616 0.472093 SUCCESS  62
010101111   26   16   27   29   27   27   32   26  7.411050 0.493001 SUCCESS  63
010110011   27   29   28   34   27   19   27   25  7.462684 0.487631 SUCCESS  64
010110111   22   27   20   29   23   30   25   27  3.961473 0.860583 SUCCESS  65
010111011   39   19   24   16   27   25   23   18 15.381949 0.052131 SUCCESS  66
010111111   20   22   25   25   28   25   25   20  2.493864 0.962016 SUCCESS  67
011000111   25   29   30   22   24   28   25   15  6.799381 0.558425 SUCCESS  68
011001111   20   19   29   28   26   16   31   28  8.993844 0.342816 SUCCESS  69
011010111   22   22   31   17   28   35   15   24 13.713098 0.089557 SUCCESS  70
011011111   28   24   23   34   29   32   20   28  9.259298 0.320896 SUCCESS  71
011101111   29   25   20   21   20   29   28   25  4.502973 0.809136 SUCCESS  72
011111111   24   28   21   24   24   28   26   23  1.800109 0.986539 SUCCESS  73
100000000   19   24   20   19   24   24   27   18  5.330448 0.721744 SUCCESS  74
100010000   25   28   20   17   18   23   29   20  7.237611 0.511227 SUCCESS  75
100100000   21   25   21   27   27   22   28   22  2.604415 0.956684 SUCCESS  76
100101000   25   26   22   26   24   24   22   28  1.283103 0.995751 SUCCESS  77
100110000   23   19   23   20   25   26   35   27  7.392515 0.494935 SUCCESS  78
100111000   24   17   26   26   24   16   33   22  8.916392 0.349398 SUCCESS  79
101000000   26   30   21   24   20   16   18   31  9.322848 0.315797 SUCCESS  80
101000100   25   23   25   16   26   22   24   20  4.280548 0.830966 SUCCESS  81
101001000   26   24   28   25   28   32   24   23  3.767513 0.877466 SUCCESS  82
101001100   21   22   33   25   26   28   33   29  8.572825 0.379602 SUCCESS  83
101010000   28   31   25   35   27   22   17   38 17.860401 0.022298 SUCCESS  84
101010100   23   30   20   24   20   19   27   25  4.594988 0.799856 SUCCESS  85
101011000   19   20   26   31   27   27   22   26  4.935246 0.764474 SUCCESS  86
101011100   29   21   25   25   27   28   21   29  3.639751 0.888077 SUCCESS  87
101100000   15   24   24   20   19   34   21   21 10.694470 0.219619 SUCCESS  88
101100100   27   26   27   23   31   21   30   29  5.327138 0.722107 SUCCESS  89
101101000   20   22   23   24   23   16   31   14 10.651441 0.222242 SUCCESS  90
101101100   18   24   27   26   27   19   18   19  6.627266 0.577328 SUCCESS  91
101110000   22   17   25   24   20   23   25   23  3.585469 0.892456 SUCCESS  92
101110100   26   17   27   24   18   23   19   24  5.779932 0.671867 SUCCESS  93
101111000   22   13   14   17   23   33   34   20 20.591068 0.008317 FAILURE  94
101111100   26   32   24   21   22   35   28   29  9.504892 0.301508 SUCCESS  95
110000000   11   25   23   19   20   22   25   28 10.566708 0.227479 SUCCESS  96
110000010   25   26   18   34   29   25   20   21  7.985648 0.434873 SUCCESS  97
110000100   37   21   28   25   25   29   29   19 10.826204 0.211743 SUCCESS  98
110001000   18   25   23   23   24   23   28   22  2.798375 0.946366 SUCCESS  99
110001010   23   29   25   27   29   27   19   34  7.606334 0.472837 SUCCESS 100
110010000   18   24   25   20   29   17   26   30  7.230330 0.511998 SUCCESS 101
110010010   26   23   33   26   19   24   16   23  7.747336 0.458532 SUCCESS 102
110010100   22   27   21   26   22   33   24   35  9.275185 0.319616 SUCCESS 103
110011000   28   28   17   21   28   24   30   17  8.112087 0.422599 SUCCESS 104
110011010   29   31   24   25   24   35   23   26  7.725490 0.460734 SUCCESS 105
110100000   26   27   19   20   17   24   17   20  7.914155 0.441900 SUCCESS 106
110100010   25   21   23   23   27   27   24   11  8.856152 0.354576 SUCCESS 107
110100100   28   22   29   27   27   31   26   17  6.537899 0.587207 SUCCESS 108
110101000   26   24   23   25   26   22   13   29  6.967524 0.540141 SUCCESS 109
110101010   23   26   24   24   21   19   30   22  3.502059 0.899030 SUCCESS 110
110101100   28   23   25   25   32   15   25   24  6.875508 0.550122 SUCCESS 111
110110000   32   17   26   20   27   25   18   18  9.466497 0.304482 SUCCESS 112
110110010   22   25   26   30   31   14   29   30 10.350902 0.241256 SUCCESS 113
110110100   23   26   25   24   21   22   21   16  4.424197 0.816968 SUCCESS 114
110111000   25   30   21   26   23   23   24   23  2.197959 0.974333 SUCCESS 115
110111010   29   25   26   23   23   18   18   32  7.103891 0.525466 SUCCESS 116
110111100   24   13   15   12   22   31   26   15 21.707166 0.005488 FAILURE 117
111000000   13   18   25   19   22   26   24   35 13.609829 0.092519 SUCCESS 118
111000010   30   19   27   28   24   25   27   20  4.528790 0.806546 SUCCESS 119
111000100   16   25   26   27   27   27   29   21  5.358913 0.718616 SUCCESS 120
