		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101001000   23   25   32   25   29   28   26   27  4.403676 0.818991 SUCCESS  82
101001100   22   25   23   27   17   31   18   23  6.611378 0.579082 SUCCESS  83
101010000   17   21   23   24   29   22   31   18  7.619574 0.471485 SUCCESS  84
101010100   25   21   32   17   23   28   23   23  6.069879 0.639405 SUCCESS  85
101011000   23   24   26   22   21   30   27   33  5.681959 0.682808 SUCCESS  86
101011100   20   19   20   33   25   19   26   25  7.382585 0.495972 SUCCESS  87
101100000   23   37   20   32   29   28   22   20 12.588394 0.126818 SUCCESS  88
101100100   29   25   19   31   24   20   28   26  5.478069 0.705469 SUCCESS  89
101101000   18   31   23   26   27   33   25   22  7.452755 0.488662 SUCCESS  90
101101100   25   20   30   28   25   24   29   26  3.741696 0.879644 SUCCESS  91
101110000   17   17   22   22   19   21   26   23  7.041003 0.532215 SUCCESS  92
101110100   27   23   25   22   23   19   24   21  2.442230 0.964370 SUCCESS  93
101111000   32   21   23   22   24   24   27   20  4.383816 0.820941 SUCCESS  94
101111100   28   23   21   28   24   24   30   35  7.775801 0.455672 SUCCESS  95
110000000   27   36   25   26   26   24   27   22  6.759000 0.562844 SUCCESS  96
110000010   28   28   28   24   17   17   23   23  6.459123 0.595945 SUCCESS  97
110000100   24   20   18   27   32   35   25   26 10.181435 0.252522 SUCCESS  98
110001000   26   25   24   27   25   25   24   19  1.689559 0.989096 SUCCESS  99
110001010   19   21   22   20   24   20   24   29  4.517536 0.807676 SUCCESS 100
110010000   23   23   26   26   27   19   23   25  2.002675 0.980930 SUCCESS 101
110010010   33   28   28   25   23   23   28   22  5.207981 0.735133 SUCCESS 102
110010100   23   28   27   27   34   27   33   24  8.539726 0.382597 SUCCESS 103
110011000   26   27   27   27   32   21   23   24  3.995896 0.857494 SUCCESS 104
110011010   27   16   18   29   16   31   22   36 16.687373 0.033534 SUCCESS 105
110100000   29   26   19   28   30   25   28   26  4.792920 0.779463 SUCCESS 106
110100010   18   27   29   19   27   31   25   24  6.308192 0.612752 SUCCESS 107
110100100   28   18   23   31   18   25   28   24  6.519363 0.589261 SUCCESS 108
110101000   23   21   14   23   32   20   23   12 15.099283 0.057243 SUCCESS 109
110101010   24   24   21   17   23   28   20   20  5.093459 0.747542 SUCCESS 110
110101100   25   32   24   28   21   29   27   33  7.827435 0.450506 SUCCESS 111
110110000   27   30   22   25   26   25   21   17  4.807483 0.777940 SUCCESS 112
110110010   28   27   19   32   22   20   29   33  9.614119 0.293160 SUCCESS 113
110110100   18   24   20   24   25   34   29   30  8.715150 0.366892 SUCCESS 114
110111000   29   29   22   24   24   21   26   24  2.656049 0.954057 SUCCESS 115
110111010   26   22   27   22   25   19   18   23  3.950220 0.861587 SUCCESS 116
110111100   26   22   25   24   28   26   26   22  1.385048 0.994456 SUCCESS 117
111000000   27   34   27   25   23   15   35   17 15.400484 0.051810 SUCCESS 118
111000010   27   27   26   21   27   36   24   29  8.064424 0.427202 SUCCESS 119
111000100   24   27   20   27   30   21   29   17  6.434630 0.598667 SUCCESS 120
111000110   36   21   22   26   26   21   21   23  7.714237 0.461870 SUCCESS 121
111001000   23   27   24   31   22   22   22   30  4.283195 0.830711 SUCCESS 122
111001010   21   20   19   17   30   25   28   19  7.991606 0.434290 SUCCESS 123
111001100   22   25   33   21   36   17   27   25 12.206432 0.142228 SUCCESS 124
111010000   21   22   18   25   30   18   29   24  6.450517 0.596901 SUCCESS 125
111010010   27   24   28   34   29   21   27   20  7.241583 0.510806 SUCCESS 126
111010100   18   20   24   20   32   22   27   15 10.101336 0.257985 SUCCESS 127
111010110   28   38   26   27   20   24   24   25  9.631330 0.291861 SUCCESS 128
111011000   27   33   26   29   20   20   16   25  9.069971 0.336428 SUCCESS 129
111011010   23   28   28   25   26   30   28   26  3.293536 0.914610 SUCCESS 130
111011100   28   34   23   25   18   25   26   20  7.231653 0.511858 SUCCESS 131
111100000   28   25   30   22   18   20   30   22  6.265163 0.617556 SUCCESS 132
111100010   15   17   27   30   17   22   24   25 10.262197 0.247103 SUCCESS 133
111100100   25   23   21   20   30   22   29   31  5.723664 0.678154 SUCCESS 134
111100110   32   27   30   21   38   21   29   16 16.766149 0.032638 SUCCESS 135
111101000   21   27   17   28   30   16   30   34 13.197415 0.105235 SUCCESS 136
111101010   19   18   18   19   28   32   27   17 11.541804 0.172848 SUCCESS 137
111101100   28   35   22   26   21   22   19   29  8.528472 0.383619 SUCCESS 138
111101110   28   26   21   23   15   25   18   18  8.456978 0.390150 SUCCESS 139
111110000   30   22   25   22   17   21   35   28  9.951728 0.268430 SUCCESS 140
111110010   23   22   20   24   19   25   28   30  4.281872 0.830839 SUCCESS 141
111110100   17   25   24   24   28   19   25   30  5.476745 0.705615 SUCCESS 142
111110110   25   28   24   29   26   35   24   36 12.048219 0.149065 SUCCESS 143
111111000   30   18   27   19   21   25   24   23  5.179516 0.738228 SUCCESS 144
111111010   23   23   18   24   24   27   23   19  3.517947 0.897792 SUCCESS 145
111111100   19   20   28   18   16   26   23   27  7.804928 0.452754 SUCCESS 146
111111110   19   26   21   14   21   31   29   27  9.933193 0.269746 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   24   20   22   22   27   21   22   19  3.568257 0.893828 SUCCESS   0
000000011   21   30   30   20   34   28   31   19 11.504071 0.174740 SUCCESS   1
000000101   21   23   30   27   22   30   21   19  5.485351 0.704662 SUCCESS   2
000000111   30   32   20   17   26   25   25   32  9.503568 0.301610 SUCCESS   3
000001001   29   24   20   17   19   18   18   16 11.734440 0.163452 SUCCESS   4
000001011   17   17   22   30   22   23   19   26  7.881056 0.445175 SUCCESS   5
000001101   20   17   24   22   24   38   27   23 11.603368 0.169797 SUCCESS   6
000001111   34   33   15   24   33   22   26   26 14.385007 0.072266 SUCCESS   7
000010001   16   31   26   29   21   25   18   22  8.323258 0.402547 SUCCESS   8
000010011   24   22   37   16   22   19   19   20 13.499278 0.095787 SUCCESS   9
000010101   16   28   18   23   21   29   25   23  6.839761 0.554016 SUCCESS  10
000010111   24   33   24   25   26   22   27   25  3.817824 0.873175 SUCCESS  11
000011001   29   33   26   15   30   25   18   31 12.808171 0.118622 SUCCESS  12
000011011   16   23   22   21   18   27   35   15 14.329401 0.073574 SUCCESS  13
000011101   18   24   23   25   23   35   20   29  8.400710 0.395338 SUCCESS  14
000011111   39   24   19   29   39   19   23   17 23.840727 0.002437 FAILURE  15
000100011   25   31   18   21   22   30   23   27  6.028174 0.644076 SUCCESS  16
000100101   20   21   21   23   21   25   28   28  3.484848 0.900362 SUCCESS  17
000100111   23   26   25   15   20   19   21   18  8.227271 0.411591 SUCCESS  18
000101001   20   28   26   21   25   26   21   23  2.663331 0.953679 SUCCESS  19
000101011   23   24   15   19   16   20   21   20 10.183421 0.252387 SUCCESS  20
000101101   15   17   32   23   22   24   20   23  9.745191 0.283368 SUCCESS  21
000101111   31   29   29   36   27   26   29   26 10.744118 0.216624 SUCCESS  22
000110011   26   25   28   24   23   24   19   28  2.554104 0.959160 SUCCESS  23
000110101   24   18   26   28   24   25   25   24  2.443554 0.964311 SUCCESS  24
000110111   18   19   22   21   21   27   25   22  4.737314 0.785248 SUCCESS  25
000111001   24   20   32   29   23   26   22   32  7.054905 0.530721 SUCCESS  26
000111011   20   20   26   24   22   34   19   37 13.866677 0.085307 SUCCESS  27
000111101   24   37   24   18   20   32   27   22 12.273954 0.139393 SUCCESS  28
000111111   38   27   25   32   28   17   30   22 15.029776 0.058569 SUCCESS  29
001000011   23   23   20   22   20   23   26   15  5.982498 0.649193 SUCCESS  30
001000101   19   18   25   18   25   13   22   19 11.717229 0.164273 SUCCESS  31
001000111   23   37   25   23   19   32   24   31 12.444744 0.132436 SUCCESS  32
001001011   14   27   20   25   32   19   31   30 12.561253 0.127864 SUCCESS  33
001001101   30   26   25   26   15   17   22   27  8.153791 0.418593 SUCCESS  34
001001111   22   24   23   22   25   19   23   24  1.916618 0.983462 SUCCESS  35
001010011   33   29   26   25   21   34   22   27  9.081225 0.335490 SUCCESS  36
001010101   29   25   23   20   23   31   23   29  4.724074 0.786619 SUCCESS  37
001010111   22   23   22   16   21   31   22   17  8.456978 0.390150 SUCCESS  38
001011011   19   26   25   29   23   18   28   29  5.519774 0.700848 SUCCESS  39
001011101   21   25   21   19   21   21   21   19  4.931274 0.764896 SUCCESS  40
001011111   23   29   26   36   24   28   32   25  9.810727 0.278563 SUCCESS  41
001100101   25   32   23   21   25   27   25   17  5.672029 0.683915 SUCCESS  42
001100111   22   24   35   25   34   23   22   31 11.106221 0.195753 SUCCESS  43
001101011   24   16   24   31   22   25   22   23  5.433716 0.710372 SUCCESS  44
001101101   18   26   29   33   23   28   33   17 11.960837 0.152960 SUCCESS  45
001101111   26   20   18   26   19   28   20   23  5.458210 0.707665 SUCCESS  46
001110101   14   19   31   24   23   22   22   31 10.085448 0.259080 SUCCESS  47
001110111   18   20   18   24   26   28   22   36 10.899684 0.207448 SUCCESS  48
001111011   25   33   17   22   18   31   21   22 10.026532 0.263169 SUCCESS  49
001111101   22   23   28   29   36   18   20   29 10.926825 0.205880 SUCCESS  50
001111111   33   31   30   30   32   25   31   29 12.846566 0.117239 SUCCESS  51
010000011   30   24   23   23   27   31   25   20  4.469874 0.812440 SUCCESS  52
010000111   25   24   18   26   23   23   20   17  5.169586 0.739306 SUCCESS  53
010001011   20   20   31   26   24   19   21   19  6.559744 0.584789 SUCCESS  54
010001111   25   34   26   21   21   28   19   26  6.901326 0.547315 SUCCESS  55
010010011   25   24   23   27   23   14   18   21  7.279316 0.506818 SUCCESS  56
010010111   20   37   23   28   27   20   25   25  9.316890 0.316273 SUCCESS  57
010011011   27   19   32   26   24   22   24   25  4.350717 0.824176 SUCCESS  58
010011111   28   21   26   24   26   24   23   21  1.841814 0.985483 SUCCESS  59
010100011   33   21   20   29   23   21   20   25  6.747746 0.564077 SUCCESS  60
010100111   24   34   25   28   16   31   28   26  9.970264 0.267119 SUCCESS  61
010101011   28   22   19   23   19   32   22   27  6.324079 0.610980 SUCCESS  62
010101111   20   22   23   15   23   24   17   26  7.405754 0.493553 SUCCESS  63
010110011   17   19   21   29   22   19   33   23  9.635964 0.291511 SUCCESS  64
010110111   28   22   25   30   24   22   21   22  3.121421 0.926508 SUCCESS  65
010111011   27   24   20   20   23   30   26   26  3.562299 0.894301 SUCCESS  66
010111111   25   30   23   25   29   31   29   27  5.370166 0.717378 SUCCESS  67
011000111   23   29   39   18   19   22   25   32 15.689107 0.047052 SUCCESS  68
011001111   22   18   33   19   30   19   31   23 10.840767 0.210886 SUCCESS  69
011010111   20   25   21   29   20   23   24   30  4.459944 0.813427 SUCCESS  70
011011111   31   21   18   30   18   29   20   19 10.085448 0.259080 SUCCESS  71
011101111   22   23   21   20   21   32   25   31  6.434630 0.598667 SUCCESS  72
011111111   28   25   30   34   31   24   28   29  9.099760 0.333950 SUCCESS  73
100000000   24   20   22   22   27   21   22   19  3.568257 0.893828 SUCCESS  74
100010000   19   25   16   23   22   21   31   14 11.481564 0.175877 SUCCESS  75
100100000   25   29   20   22   38   24   26   28 10.478664 0.233023 SUCCESS  76
100101000   33   21   25   23   24   25   22   23  4.070700 0.850689 SUCCESS  77
100110000   30   22   34   21   21   25   18   24  8.214032 0.412847 SUCCESS  78
100111000   21   36   31   27   22   28   29   28 10.564722 0.227603 SUCCESS  79
101000000   24   30   24   21   23   33   24   17  7.375303 0.496734 SUCCESS  80
101000100   25   24   18   21   17   22   28   24  5.364870 0.717961 SUCCESS  81
101001000   23   25   32   24   27   19   18   26  5.917624 0.656459 SUCCESS  82
101001100   27   19   29   15   18   25   26   27  8.306047 0.404160 SUCCESS  83
101010000   17   24   19   26   24   23   22   20  4.822047 0.776416 SUCCESS  84
101010100   25   38   28   20   25   27   26   30 10.962572 0.203829 SUCCESS  85
101011000   15   25   22   23   26   16   28   27  8.017424 0.431770 SUCCESS  86
101011100   19   27   26   25   26   26   23   23  2.028492 0.980126 SUCCESS  87
101100000   23   22   23   23   17   21   25   24  3.322663 0.912509 SUCCESS  88
101100100   29   24   21   33   33   22   24   18  9.647218 0.290665 SUCCESS  89
101101000   26   18   21   19   25   35   30   19 10.908289 0.206950 SUCCESS  90
101101100   24   22   30   31   25   22   21   32  6.622632 0.577840 SUCCESS  91
101110000   27   30   25   21   24   27   24   22  2.664655 0.953610 SUCCESS  92
101110100   21   23   26   28   21   22   27   21  2.739459 0.949629 SUCCESS  93
101111000   21   26   25   21   21   24   25   21  2.103296 0.977680 SUCCESS  94
101111100   24   24   22   26   18   18   19   19  6.304220 0.613196 SUCCESS  95
110000000   26   26   24   21   27   26   14   26  5.798467 0.669795 SUCCESS  96
110000010   18   15   22   24   21   26   23   18  8.142538 0.419672 SUCCESS  97
110000100   22   23   33   29   19   20   31   18  9.993433 0.265487 SUCCESS  98
110001000   25   28   21   19   23   22   34   19  7.755941 0.457666 SUCCESS  99
110001010   24   23   21   23   20   22   28   13  7.779111 0.455339 SUCCESS 100
110010000   29   26   16   21   32   28   17   22 10.043744 0.261969 SUCCESS 101
110010010   21   31   27   25   21   15   34   30 12.104487 0.146602 SUCCESS 102
110010100   42   29   34   29   25   31   11   24 28.299823 0.000420 FAILURE 103
110011000   28   23   37   20   25   21   20   25  9.519456 0.300385 SUCCESS 104
110011010   25   25   16   24   24   20   30   22  5.425111 0.711322 SUCCESS 105
110100000   28   29   29   22   28   30   23   18  6.283698 0.615486 SUCCESS 106
110100010   28   22   30   26   19   27   27   26  4.148152 0.843515 SUCCESS 107
110100100   23   23   23   26   33   19   21   24  5.222545 0.733547 SUCCESS 108
110101000   23   24   13   31   18   20   19   29 12.126332 0.145656 SUCCESS 109
110101010   24   35   24   23   21   28   25   28  6.461771 0.595651 SUCCESS 110
110101100   18   29   23   30   23   18   25   17  8.195496 0.414610 SUCCESS 111
110110000   20   27   24   15   28   18   26   19  8.482795 0.387783 SUCCESS 112
110110010   24   23   30   23   34   26   21   22  6.249275 0.619331 SUCCESS 113
110110100   22   20   22   30   29   31   24   23  5.469463 0.706421 SUCCESS 114
110111000   29   26   24   28   27   29   21   26  3.343846 0.910965 SUCCESS 115
110111010   21   21   19   23   21   26   26   17  5.321842 0.722688 SUCCESS 116
110111100   19   23   22   23   19   32   24   25  5.348983 0.719708 SUCCESS 117
111000000   21   29   21   20   17   29   19   32  9.594259 0.294666 SUCCESS 118
111000010   29   24   34   30   22   28   34   23 10.920867 0.206223 SUCCESS 119
111000100   21   32   16   21   28   28   31   26  9.469145 0.304276 SUCCESS 120
111000110   32   21   20   28   19   26   19   25  6.900002 0.547459 SUCCESS 121
111001000   22   25   19   22   26   32   25   26  4.418239 0.817556 SUCCESS 122
111001010   39   30   23   27   27   34   17   25 17.258661 0.027526 SUCCESS 123
111001100   33   29   34   22   28   22   23   21  9.546597 0.298301 SUCCESS 124
111010000   23   25   29   26   24   31   21   20  4.265984 0.832363 SUCCESS 125
111010010   25   27   21   30   24   23   24   25  2.232382 0.973046 SUCCESS 126
111010100   18   20   13   26   20   26   23   23  9.261284 0.320736 SUCCESS 127
111010110   20   23   26   23   28   25   23   21  2.231058 0.973096 SUCCESS 128
111011000   17   29   27   15   25   16   27   21 11.024798 0.200298 SUCCESS 129
111011010   28   27   19   27   31   23   18   36 11.723848 0.163957 SUCCESS 130
111011100   27   26   26   26   32   30   20   36 10.912261 0.206720 SUCCESS 131
111100000   17   24   21   24   26   22   17   31  7.339556 0.500479 SUCCESS 132
111100010   21   28   21   20   24   22   29   23  3.578187 0.893038 SUCCESS 133
111100100   22   28   24   23   27   19   28   27  3.240577 0.918365 SUCCESS 134
111100110   34   27   25   27   26   22   27   21  5.623043 0.689373 SUCCESS 135
111101000   20   22   26   26   27   27   21   29  3.240577 0.918365 SUCCESS 136
111101010   26   31   21   20   19   26   22   26  4.959739 0.761871 SUCCESS 137
111101100   21   26   24   22   24   20   30   14  7.585151 0.475005 SUCCESS 138
111101110   31   25   25   20   26   28   26   31  5.309926 0.723995 SUCCESS 139
111110000   26   21   18   26   26   20   23   21  3.941614 0.862352 SUCCESS 140
111110010   33   31   21   28   23   17   24   24  8.435133 0.392159 SUCCESS 141
111110100   23   14   25   22   30   22   15   29 11.135348 0.194147 SUCCESS 142
111110110   27   24   22   22   24   25   31   20  3.468960 0.901585 SUCCESS 143
111111000   32   15   18   28   24   27   26   30 10.205929 0.250869 SUCCESS 144
111111010   32   23   26   24   33   25   25   28  6.361150 0.606847 SUCCESS 145
111111100   28   31   21   39   32   25   28   27 15.217778 0.055047 SUCCESS 146
111111110   28   25   30   34   31   24   28   29  9.099760 0.333950 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   26   32   33   17   21   23   25   25  8.613205 0.375968 SUCCESS   0
000000011   19   36   27   21   21   21   27   25  8.993844 0.342816 SUCCESS   1
000000101   29   30   27   19   19   21   26   32  8.028677 0.430674 SUCCESS   2
000000111   19   24   30   23   12   26   21   21 10.253591 0.247676 SUCCESS   3
000001001   20   39   31   24   30   25   23   28 13.682647 0.090421 SUCCESS   4
000001011   33   23   25   15   20   20   22   18 10.592525 0.225873 SUCCESS   5
000001101   25   28   20   19   31   22   27   32  7.444149 0.489556 SUCCESS   6
000001111   18   24   25   20   22   28   25   22  3.628497 0.888991 SUCCESS   7
000010001   24   23   34   18   31   28   22   16 11.357774 0.182239 SUCCESS   8
000010011   22   34   29   29   26   30   21   21  8.360329 0.399087 SUCCESS   9
000010101   25   26   22   23   17   26   19   37 10.840767 0.210886 SUCCESS  10
000010111   34   14   34   13   26   26   25   26 18.238392 0.019509 SUCCESS  11
000011001   25   28   18   25   24   28   29   26  3.876740 0.868070 SUCCESS  12
000011011   18   25   28   25   31   19   28   28  6.494870 0.591977 SUCCESS  13
000011101   17   16   30   28   20   26   18   27 10.135759 0.255626 SUCCESS  14
000011111   16   29   23   26   21   39   24   21 14.095060 0.079321 SUCCESS  15
000100011   30   25   21   20   36   22   30   17 12.248136 0.140471 SUCCESS  16
000100101   32   31   22   27   27   25   25   14  9.723345 0.284983 SUCCESS  17
000100111   17   27   27   28   18   28   20   22  6.789451 0.559511 SUCCESS  18
000101001   32   23   25   31   18   35   33   28 14.573009 0.067999 SUCCESS  19
000101011   20   26   23   29   23   26   21   33  5.723664 0.678154 SUCCESS  20
000101101   25   25   21   22   36   22   27   35 11.758271 0.162319 SUCCESS  21
000101111   29   17   26   15   24   28   22   22  8.110763 0.422726 SUCCESS  22
000110011   24   30   20   24   21   28   27   27  3.774795 0.876849 SUCCESS  23
000110101   26   27   16   24   20   23   30   25  5.637606 0.687751 SUCCESS  24
000110111   20   28   24   27   28   22   18   21  4.679721 0.791195 SUCCESS  25
000111001   24   21   22   27   18   22   21   23  3.576863 0.893143 SUCCESS  26
000111011   19   19   23   28   24   26   23   31  5.146417 0.741818 SUCCESS  27
000111101   29   23   27   35   26   17   31   25 10.317803 0.243425 SUCCESS  28
000111111   18   25   24   23   26   26   23   21  2.628908 0.955449 SUCCESS  29
001000011   14   31   24   32   33   22   25   28 12.825383 0.118001 SUCCESS  30
001000101   23   28   32   22   26   26   36   24  9.250692 0.321591 SUCCESS  31
001000111   25   27   16   23   24   22   26   23  3.815176 0.873402 SUCCESS  32
001001011   25   31   23   26   20   22   30   21  4.935246 0.764474 SUCCESS  33
001001101   30   22   31   23   23   26   22   26  4.046207 0.852931 SUCCESS  34
001001111   21   24   18   32   13   29   25   35 15.857250 0.044469 SUCCESS  35
001010011   32   21   26   26   23   32   35   32 12.895553 0.115494 SUCCESS  36
001010101   21   21   27   30   30   28   31   30  7.649363 0.468449 SUCCESS  37
001010111   27   24   29   26   23   24   22   31  3.478890 0.900822 SUCCESS  38
001011011   25   28   17   23   26   20   21   30  5.713734 0.679262 SUCCESS  39
001011101   26   16   27   31   32   20   22   19  9.976222 0.266699 SUCCESS  40
001011111   23   18   33   18   21   25   23   24  7.280640 0.506679 SUCCESS  41
001100101   27   25   30   25   31   27   16   15 10.510439 0.231010 SUCCESS  42
001100111   27   19   22   19   18   25   25   27  5.051754 0.752031 SUCCESS  43
001101011   32   28   35   24   32   35   31   22 17.066025 0.029429 SUCCESS  44
001101101   15   30   29   20   23   23   24   26  7.069468 0.529156 SUCCESS  45
001101111   22   20   25   27   23   27   22   17  4.297759 0.829309 SUCCESS  46
001110101   21   20   25   24   26   28   16   22  5.221221 0.733691 SUCCESS  47
001110111   27   18   21   20   21   16   23   17  9.209649 0.324920 SUCCESS  48
001111011   19   22   25   29   24   15   25   23  6.238022 0.620589 SUCCESS  49
001111101   19   27   14   31   21   36   22   23 14.467093 0.070374 SUCCESS  50
001111111   22   26   28   22   26   34   29   21  6.546504 0.586254 SUCCESS  51
010000011   29   27   29   23   26   23   24   26  2.470695 0.963083 SUCCESS  52
010000111   24   19   24   29   26   25   25   28  2.834122 0.944332 SUCCESS  53
010001011   17   19   21   27   28   20   27   29  6.882790 0.549330 SUCCESS  54
010001111   25   21   17   27   26   20   19   29  6.170500 0.628140 SUCCESS  55
010010011   23   24   15   31   20   27   26   29  7.790364 0.454211 SUCCESS  56
010010111   23   30   27   25   31   28   25   23  4.208392 0.837849 SUCCESS  57
010011011   30   23   31   26   26   27   14   18 10.078167 0.259582 SUCCESS  58
010011111   22   25   22   29   16   29   30   40 16.927010 0.030878 SUCCESS  59
010100011   31   24   25   18   24   22   27   21  4.629411 0.796351 SUCCESS  60
010100111   25   31   23   23   23   27   34   28  6.852339 0.552645 SUCCESS  61
010101011   25   19   27   29   23   28   29   31  5.809721 0.668536 SUCCESS  62
010101111   22   20   19   23   17   26   21   27  5.584648 0.693645 SUCCESS  63
010110011   36   25   22   26   38   20   18   19 17.696892 0.023617 SUCCESS  64
010110111   31   26   26   17   18   19   24   32  9.806755 0.278852 SUCCESS  65
010111011   30   27   28   31   23   22   24   16  7.333598 0.501104 SUCCESS  66
010111111   17   14   33   20   23   26   30   18 14.109624 0.078952 SUCCESS  67
011000111   26   23   27   23   23   20   24   20  2.289974 0.970807 SUCCESS  68
011001111   24   25   25   21   22   20   22   28  2.383313 0.966950 SUCCESS  69
011010111   22   29   31   26   26   41   31   28 17.277197 0.027349 SUCCESS  70
011011111   28   16   29   20   20   27   20   21  7.669884 0.466363 SUCCESS  71
011101111   28   19   16   30   28   19   30   24  9.222227 0.323898 SUCCESS  72
011111111   24   21   23   21   20   28   34   19  7.577869 0.475751 SUCCESS  73
100000000   26   32   33   17   21   23   25   25  8.613205 0.375968 SUCCESS  74
100010000   24   27   26   27   32   31   22   32  7.675180 0.465825 SUCCESS  75
100100000   28   23   34   24   22   27   27   33  8.496697 0.386513 SUCCESS  76
100101000   28   30   20   30   20   28   22   18  7.375303 0.496734 SUCCESS  77
100110000   23   24   27   23   26   15   25   25  4.340788 0.825142 SUCCESS  78
100111000   20   21   31   21   33   29   21   23  8.248454 0.409584 SUCCESS  79
101000000   33   39   25   14   26   25   19   31 19.968807 0.010455 SUCCESS  80
101000100   28   24   29   23   23   29   27   23  2.885756 0.941321 SUCCESS  81
101001000   23   22   26   36   23   27   27   27  7.080722 0.527949 SUCCESS  82
101001100   29   22   25   18   24   23   21   18  5.204009 0.735565 SUCCESS  83
101010000   25   35   23   26   29   33   17   30 12.648634 0.124524 SUCCESS  84
101010100   30   27   24   27   29   24   25   27  3.115463 0.926904 SUCCESS  85
101011000   16   25   22   27   24   24   27   26  3.942938 0.862235 SUCCESS  86
101011100   16   22   36   29   19   28   22   34 15.765235 0.045866 SUCCESS  87
101100000   23   27   23   18   28   19   20   18  6.525321 0.588600 SUCCESS  88
101100100   26   30   22   21   38   24   23   35 14.860309 0.061919 SUCCESS  89
101101000   24   20   24   23   24   17   26   26  3.459031 0.902346 SUCCESS  90
101101100   19   28   19   30   35   25   18   21 11.349168 0.182689 SUCCESS  91
101110000   19   22   22   23   21   33   32   26  7.985648 0.434873 SUCCESS  92
101110100   22   24   28   25   30   27   19   23  3.748978 0.879032 SUCCESS  93
101111000   29   28   22   29   33   29   20   24  7.445473 0.489418 SUCCESS  94
101111100   18   26   24   29   28   27   25   25  3.613934 0.890170 SUCCESS  95
110000000   22   26   29   21   25   24   24   21  2.256875 0.972107 SUCCESS  96
110000010   34   20   31   24   22   26   25   22  7.189949 0.516284 SUCCESS  97
110000100   18   32   25   22   30   30   24   26  7.215766 0.513542 SUCCESS  98
110001000   25   24   27   24   36   26   26   29  7.132357 0.522422 SUCCESS  99
110001010   24   23   19   28   33   15   27   28  9.586978 0.295219 SUCCESS 100
110010000   23   26   33   23   26   25   24   25  3.555018 0.894878 SUCCESS 101
110010010   14   20   22   22   30   20   22   31 10.127153 0.256215 SUCCESS 102
110010100   31   25   27   33   23   26   27   17  8.080312 0.425665 SUCCESS 103
110011000   24   25   29   24   24   15   22   18  6.653083 0.574482 SUCCESS 104
110011010   37   24   23   26   35   36   28   23 18.022586 0.021058 SUCCESS 105
110100000   36   29   19   14   24   26   27   29 13.714422 0.089519 SUCCESS 106
110100010   18   21   39   30   21   27   18   24 15.103255 0.057169 SUCCESS 107
110100100   24   17   17   30   27   27   26   32  9.104394 0.333566 SUCCESS 108
110101000   27   20   26   24   23   28   24   28  2.410455 0.965776 SUCCESS 109
110101010   34   25   24   26   22   24   23   28  4.919358 0.766159 SUCCESS 110
110101100   25   22   20   29   31   23   27   23  4.274590 0.831538 SUCCESS 111
110110000   33   24   19   26   25   20   19   28  7.103891 0.525466 SUCCESS 112
110110010   30   34   22   19   32   26   27   32 12.005190 0.150972 SUCCESS 113
110110100   23   25   30   34   17   25   30   25  9.012379 0.341253 SUCCESS 114
110111000   26   23   18   19   17   24   32   27  8.221313 0.412156 SUCCESS 115
110111010   17   24   29   25   20   16   17   18 11.099601 0.196119 SUCCESS 116
110111100   21   22   16   30   29   26   26   20  6.984735 0.538281 SUCCESS 117
111000000   18   27   31   26   22   26   22   24  4.579100 0.801468 SUCCESS 118
111000010   22   27   25   16   24   34   27   25  7.748660 0.458399 SUCCESS 119
111000100   33   24   25   18   25   29   24   24  5.817003 0.667722 SUCCESS 120
111000110   20   22   25   25   28   19   29   19  5.010049 0.756502 SUCCESS 121
111001000   19   24   25   21   23   15   31   29  8.314652 0.403353 SUCCESS 122
111001010   19   26   17   33   18   21   29   25  9.933193 0.269746 SUCCESS 123
111001100   25   25   27   16   15   20   20   31 10.533609 0.229551 SUCCESS 124
111010000   26   26   24   20   27   33   23   30  5.877243 0.660980 SUCCESS 125
111010010   25   17   22   26   28   26   25   23  3.443143 0.903557 SUCCESS 126
111010100   25   15   23   25   28   20   24   22  5.475421 0.705762 SUCCESS 127
111010110   29   25   24   23   29   28   19   18  5.417829 0.712126 SUCCESS 128
